FOR /30/CTD TAB.BLISTER,"375 MG/SUSTAINED
RELEASE CTD TAB.","التحرر
أقراص مديدة",سيفارما,RANOZIN 375
FOR /30/CTD TAB.BLISTER,"500 MG/SUSTAINED
RELEASE CTD TAB.","التحرر
أقراص مديدة",سيفارما,RANOZIN 500
FOR /10/CTD TAB.BLISTER,15 MG/CTD TAB.,أقراص ملبسة,سيفارما,ROVACLOT 15 CTD TAB.
FOR /30/CTD TAB.BLISTER,15 MG/CTD TAB.,أقراص ملبسة,سيفارما,ROVACLOT 15 CTD TAB.
FOR /30/CTD TAB.BLISTER,2.5 MG/CTD TAB.,أقراص ملبسة,سيفارما,ROVACLOT 2.5
FOR /10/CTD TAB.BLISTER,10 MG/CTD TAB.,أقراص ملبسة,سيفارما,ROVACLOT-10 CTD TAB.
FOR /30/CTD TAB.BLISTER,10 MG/CTD TAB.,أقراص ملبسة,سيفارما,ROVACLOT-10 CTD TAB.
FOR /10/CTD TAB.BLISTER,20 MG/CTD TAB.,أقراص ملبسة,سيفارما,ROVACLOT-20 CTD TAB.
FOR /30/CTD TAB.BLISTER,20 MG/CTD TAB.,أقراص ملبسة,سيفارما,ROVACLOT-20 CTD TAB.
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",220 MG/5 ML.,معلق فموي,سيفارما,ROXAZID SUSP
FOR /30/TAB.BLISTER,10 MG+10 MG/TAB.,أقراص,سيفارما,ROZAMIN 10/10 TAB.
FOR /30/TAB.BLISTER,20 MG+10 MG/TAB.,أقراص,سيفارما,ROZAMIN 20/10 TAB.
FOR /30/TAB.BLISTER,5 MG+10 MG/TAB.,أقراص,سيفارما,ROZAMIN 5/10 TAB.
"FOR /100/ML.SYRUP IN
GLASS BOTTLE",1 MG+ 50 MG/5 ML.,شراب,سيفارما,SALBUCARE
FOR /20/TAB.BLISTER,1.5 MG/TAB.,أقراص,سيفارما,SEATAN-1.5
FOR /20/TAB.BLISTER,3 MG/TAB.,أقراص,سيفارما,SEATAN-3
FOR /20/TAB.BLISTER,10 MG/TAB.,أقراص,سيفارما,VALIOPAM 10
FOR /20/TAB.BLISTER,2 MG/ TAB.,أقراص,سيفارما,VALIOPAM 2
FOR /20/TAB.BLISTER,5 MG/TAB.,أقراص,سيفارما,VALIOPAM 5
"FOR /100/ML.SY.IN GLASS
BOTTLE",52.5 MG+2.3 MG/5ML.,شراب,سيفكو,AQUA-BABY SYRUP
FOR /50/CAP.BLISTER,150 MG/CAP.,محافظ,سيفكو,AVEX-150 S.R.CAP.
FOR /50/CAP.BLISTER,37.5 MG/CAP.,محافظ,سيفكو,AVEX-37.5 S.R.CAP.
FOR /50/CAP.BLISTER,75 MG/CAP.,محافظ,سيفكو,AVEX-75 S.R.CAP.
"FOR /30/G.VAG.CREAM IN
ALU.TUBE",0.02,كريم مهبلي,سيفكو,CLINDAMYCIN-V VAG.CREAM
FOR /20/CAP.BLISTER,"500MG+8MG+30MG/C
AP.",محافظ,سيفكو,DOLO-EXTRA CAP.
FOR /20/CAP.BLISTER,200 MG/CAP.,محافظ,سيفكو,DUSPACOL S.R.CAP.
"FOR /100/SUSP.IN GLASS
BOTTLE",50 MG/5ML.,معلق فموي,سيفكو,DUSPACOL SUSP.
"FOR /200/SUSP.IN GLASS
BOTTLE",50 MG/5ML.,معلق فموي,سيفكو,DUSPACOL SUSP.
"FOR /5/G.EYE OINT.IN
ALU.TUBE",0.005,مرهم عيني,سيفكو,ERYTHROMYCIN EYE OINT.
"FOR /10/CTD TAB.BLISTER
ALU.ALU.",250 MG/CTD TAB.,أقراص ملبسة,سيفكو,FUCIGONE CTD TAB.
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",250 MG/5ML.,معلق فموي,سيفكو,FUCIGONE SUSP.
TAB.ALU.ALU.,10 MG/CTD TAB.,أقراص ملبسة,سيفكو,LEFUMIDE-10 CTD TAB.
TAB.ALU.ALU.,20 MG/CTD TAB.,أقراص ملبسة,سيفكو,LEFUMIDE-20 CTD TAB.
"FOR /100/ML.SYRUP IN
GLASS BOTTLE",30 MG/5 ML.,شراب,سيفكو,MUCO-FREE 30 SYRUP
FOR /10/CAP.BLISTER,75 MG/S.R.CAP.,محافظ,سيفكو,MUCO-FREE-75 S.R.CAP.
FOR /20/CAP.BLISTER,450MG+35MG/CAP.,محافظ,سيفكو,MYOFLEX CAP.
"FOR /5/G.EYE DROP IN
ALU.TUBE","1 MG+ 3500
IU+6000 IU /G",مرهم عيني,سيفكو,OCU-DEX EYE OINT.
TAB.BLISTER ALU.ALU.,10 MG/CTD.TAB.,أقراص ملبسة,سيفكو,OLEXAR-10 CTD TAB.
TAB.BLISTER ALU.ALU.,2.5 MG/CTD TAB.,أقراص ملبسة,سيفكو,OLEXAR-2.5 CTD TAB.
TAB.BLISTER ALU.ALU.,5 MG/CTD TAB.,أقراص ملبسة,سيفكو,OLEXAR-5 CTD TAB.
TAB.BLISTER ALU.ALU.,7.5 MG/CTD TAB.,أقراص ملبسة,سيفكو,OLEXAR-7.5 CTD TAB.
"FOR /100/ML.SYRUP IN
GLASS BOTTLE",15 MG/5 ML.,شراب,سيفكو,PREDNICORT-15 SYRUP
"FOR /200/ML.SYRUP IN
GLASS BOTTLE",15 MG/5 ML.,شراب,سيفكو,PREDNICORT-15 SYRUP
"FOR /20/CTD TAB.BLISTER
P.V.D.C.",20 MG/CTD TAB.,أقراص ملبسة,سيفكو,PREDNICORT-20 CTD TAB.
"FOR /50/CTD TAB.BLISTER
P.V.D.C.",20 MG/CTD TAB.,أقراص ملبسة,سيفكو,PREDNICORT-20 CTD TAB.
"FOR /20/CTD TAB.BLISTER
P.V.D.C.",5 MG/CTD TAB.,أقراص ملبسة,سيفكو,PREDNICORT-5 CTD TAB.
"FOR /50/CTD TAB.BLISTER
P.V.D.C.",5 MG/CTD TAB.,أقراص ملبسة,سيفكو,PREDNICORT-5 CTD TAB.
"FOR /100/ML.SYRUP IN
GLASS BOTTLE",5 MG/5 ML.,شراب,سيفكو,PREDNICORT-5 SYRUP
"FOR /200/ML.SYRUP IN
GLASS BOTTLE",5 MG/5 ML.,شراب,سيفكو,PREDNICORT-5 SYRUP
"FOR /20/CAP.BLISTER
P.V.D.C.",200 MG/CAP.,محافظ,سيفكو,SULPIRIDE-200 CAP.
"FOR /20/CAP.BLISTER
P.V.D.C.",50 MG/CAP.,محافظ,سيفكو,SULPIRIDE-50 CAP.
"FOR
/24/CHEW.TAB.BLISTER","200MG+200MG+25MG
/CHEW TAB",أقراص للمضغ,سيفكو,SYALOX-PLUS CHEW TAB.
"FOR
/120/CHEW.TAB.BLISTER","200MG+200MG+25MG
/CHEW TAB",أقراص للمضغ,سيفكو,SYALOX-PLUS CHEW TAB.
"FOR /100/ML.SUSP.IN
GLASS BOTTLE","225MG+200MG+25MG
/5ML",معلق فموي,سيفكو,SYALOX-PLUS SUSP.
"FOR /200/ML.SUSP.IN
GLASS BOTTLE","225MG+200MG+25MG
/5ML",معلق فموي,سيفكو,SYALOX-PLUS SUSP.
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",100 MG/5 ML.,معلق فموي,سيفكو,SYBUPROFEN-100 SUSP.
FOR /20/CAP.BLISTER,200 MG/CAP.,محافظ,سيفكو,SYBUPROFEN-200 S.R.CAP.
FOR /20/CAP.BLISTER,300 MG/CAP.,محافظ,سيفكو,SYBUPROFEN-300 S.R.CAP.
FOR /20/CAP.BLISTER,400 MG/CAP.,محافظ,سيفكو,SYBUPROFEN-400 S.R.CAP.
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",400 MG+80 MG/5 ML.,معلق فموي,سيفكو,SYPHCOPRIM FORT SUSP.
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",200 MG+40 MG/5 ML.,معلق فموي,سيفكو,SYPHCOPRIM SUSP.
"FOR /15/ML.EAR DROP IN
GLASS BOTTLE","2.5MG + 1MG +
0.25MG + 20MG / ML",قطرة أذن,سيفكو,TRI-OTIC EAR DROPS
FOR /20/CTD TAB.BLISTER,"10MG+10MG/CTD
TAB.",أقراص ملبسة,سيفكو,"VOMINAT ENTERIC CTD
TAB."
"FOR /100/ML.SY.IN GLASS
BOTTLE",4 MG/5 ML.,شراب,سيفكو,VOMIT-FREE SYRUP
FOR /24/CAP.BLISTER,200 MG/CAP.,محافظ,شرق المتوسط,CELECOLEM-200 CAP.
FOR /24/CTD TAB.BLISTER,TAB.,أقراص ملبسة,شرق المتوسط,CETA CLON
FOR /24/CAP.BLISTER,"300MG+25MG+5MG/C
AP.",محافظ,شرق المتوسط,FRINOMOL
FOR /20/CTD TAB.BLISTER,TAB.,أقراص ملبسة,شرق المتوسط,GLIPTAMIN-1000/50
FOR /20/CAP.BLISTER,"500MG+25MG+6.1MG/
DAILY CAP.",محافظ,شرق المتوسط,GRIPALEM DAY & NIGHT
"CARTON BOX WITH
/24/F.CTD TAB. BLISTER","500 MG +15 MG+60
MG",أقراص ملبسة,شرق المتوسط,LAFEM
FOR /12/CAP.BLISTER,2 MG/CAP.,محافظ,شرق المتوسط,LOPERALEM
FOR /24/CAP.BLISTER,2 MG/CAP.,محافظ,شرق المتوسط,LOPERALEM
FOR /20/CTD TAB.BLISTER,200 MG/CTD TAB.,أقراص ملبسة,شرق المتوسط,OFLO 200
FOR /20/TAB.BLISTER,400 MG/CTD TAB.,أقراص ملبسة,شرق المتوسط,OFLO 400
FOR /20/CTD TAB.BLISTER,100 MG/CTD TAB.,أقراص ملبسة,شرق المتوسط,SAMPRESOR-100
FOR /20/CTD TAB.BLISTER,50 MG/CTD TAB.,أقراص ملبسة,شرق المتوسط,SAMPRESOR-50
"CARTON BOX WITH
/24/CTD TAB.BLISTER",750000 IU+125 mg,"بالفلم
أقراص ملبسة",شرق المتوسط,SPIRA-M F.CTD TAB.
FOR /10/TAB.BLISTER,100 MG/TAB.,أقراص,شرق المتوسط,SURAFLAM - 100
FOR /28/TAB.BLISTER,100 MG/TAB.,أقراص,شرق المتوسط,SURAFLAM - 100
FOR /10/TAB.BLISTER,300 MG/TAB.,أقراص,شرق المتوسط,SURAFLAM - 300
FOR /28/TAB.BLISTER,300 MG/TAB.,أقراص,شرق المتوسط,SURAFLAM - 300
FOR /30/CTD TAB.BLISTER,5 MG/CTD TAB.,أقراص ملبسة,شفا,ACTODRON-5 CTD TAB.
FOR /20/CTD TAB.BLISTER,10 MG/CTD TAB.,أقراص ملبسة,شفا,AMBIDIM-10 CTD TAB.
FOR /50/CTD TAB.BLISTER,10 MG/CTD TAB.,أقراص ملبسة,شفا,AMBIDIM-10 CTD TAB.
FOR /50/CTD TAB.BLISTER,5 MG/CTD TAB.,أقراص ملبسة,شفا,AMBIDIM-5 CTD TAB.
FOR /20/CTD TAB.BLISTER,5 MG/CTD TAB.,أقراص ملبسة,شفا,AMBIDIM-5 CTD TAB.
FOR /100/VIALS,1000 MG/VIAL,بودرة للحقن /فيال,شفا,AMOXICILLIN-1000 VIAL
FOR /1/VIAL,1000 MG/VIAL,بودرة للحقن /فيال,شفا,AMOXICILLIN-1000 VIAL
FOR /1/VIAL,500 MG/VIAL,بودرة للحقن /فيال,شفا,AMOXICILLIN-500 VIAL
FOR /100/VIALS,500 MG/VIAL,بودرة للحقن /فيال,شفا,AMOXICILLIN-500 VIAL
"FOR /15/ML.SUSP.IN
GLASS BOTTLE",100 MG/5 ML.,معلق جاف,شفا,AZITRO-100 DRY SYRUP
"FOR /30/ML.SUSP.IN
GLASS BOTTLE",100 MG/5 ML.,معلق جاف,شفا,AZITRO-100 DRY SYRUP
FOR /6/TAB.BLISTER,125 MG/TAB.,أقراص,شفا,AZITRO-125 TAB.
"FOR /15/ML.SUSP.IN
GLASS BOTTLE",200 MG/5 ML.,معلق جاف,شفا,AZITRO-200 DRY SYRUP
"FOR /30/ML.SUSP.IN
GLASS BOTTLE",200 MG/5 ML.,معلق جاف,شفا,AZITRO-200 DRY SYRUP
FOR /6/CAP.BLISTER,250 MG/CAP.,محافظ,شفا,AZITRO-250 CAP.
FOR /3/TAB.BLISTER,500 MG/TAB.,أقراص,شفا,AZITRO-500 TAB.
FOR /5/AMP.1 ML.,4 MG/1ML.AMP,محلول للحقن /حبابات,شفا,BETAZONE AMP.
FOR /100/AMP.1 ML.,4 MG/1ML.AMP,محلول للحقن /حبابات,شفا,BETAZONE AMP.
FOR /5/AMP.1ML,20 MG/AMP.,محلول للحقن,شفا,BUSCOLIN AMP.
FOR /100/AMP.1ML,20 MG/AMP.,محلول للحقن,شفا,BUSCOLIN AMP.
"FOR /10/EFF.TAB.IN
PLASTIC CONTAINER",1 G+578 MG/EFF.TAB.,أقراص فوارة,شفا,CAL-C EFF.TAB.
,1 G+578 MG/EFF.TAB.,أقراص فوارة,شفا,CAL-C EFF.TAB.
FOR /5/AMP.2 ML.,10 MG/AMP.,محلول للحقن /حبابات,شفا,CLOPRAMID AMP.
FOR /100/AMP.2 ML.,10 MG/AMP.,محلول للحقن /حبابات,شفا,CLOPRAMID AMP.
FOR /5/AMP.OF 2ML.,40 MG/AMP.,محلول للحقن /حبابات,شفا,COLITIC-40 AMP.
FOR /100/AMP.OF 2ML.,40 MG/AMP.,محلول للحقن /حبابات,شفا,COLITIC-40 AMP.
"FOR /20/G.CREAM IN
ALU.TUBE",0.0005,كريم,شفا,CUTISON CREAM
"FOR /10/ML.LOTION IN
PLASTIC
OTTLE",0.0005,محلول,شفا,CUTISON SOLU.
FOR /5/AMP.2ML,8 MG/AMP.,محلول للحقن /حبابات,شفا,DEXA AMP.
FOR /100/AMP.2ML,8 MG/AMP.,محلول للحقن /حبابات,شفا,DEXA AMP.
"FOR /20/G.CREAM IN
ALU.TUBE","0.1%+100000
IU+1.15%/G",كريم,شفا,DEXANYSTAL CREAM
"FOR /20/G.CREAM IN
ALU.TUBE","0.1%+100000
IU+1.15%/G",كريم,شفا,DEXANYSTAL CREAM
FOR /50/TAB.BLISTER,0.25 MG/TAB.,أقراص,شفا,DIGOXIN-SHIFA TAB.
FOR /100/TAB.BLISTER,0.25 MG/TAB.,أقراص,شفا,DIGOXIN-SHIFA TAB.
"FOR /60/ML.SUSP.IN
GLASS BOTTLE",125 MG/5 ML.,معلق جاف,شفا,DINACEF-125 DRY SYRUP
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",125 MG/5 ML.,معلق جاف,شفا,DINACEF-125 DRY SYRUP
FOR /10/CAP.BLISTER,300 MG/CAP.,محافظ,شفا,DINACEF-300 CAP.
FOR /1/VIAL,1000 MG/VIAL,بودرة للحقن /فيال,شفا,FENICOL 1000 VIAL
FOR /100/VIAL,1000 MG/VIAL,بودرة للحقن /فيال,شفا,FENICOL 1000 VIAL
"FOR
/20/CHEW.TAB.BLISTER",100 MG/CHEW.TAB.,أقراص للمضغ,شفا,FERRUM HAUSMAN CHEW.TAB.
"FOR/20/ML.ORAL DROP
IN GLASS
BOTTLE",50 MG/1ML.,نقط فموية,شفا,FERRUM HAUSMAN ORAL DROPS
"FOR/30/ML.ORAL DROP
IN GLASS
BOTTLE",50 MG/1ML.,نقط فموية,شفا,FERRUM HAUSMAN ORAL DROPS
"FOR/100/ML.SY.IN
GLASS BOTTLE",50 MG/5ML.,شراب,شفا,FERRUM HAUSMAN SYRUP.
"FOR/150/ML.SY.IN
GLASS BOTTLE",50 MG/5ML.,شراب,شفا,FERRUM HAUSMAN SYRUP.
FOR /20/CAP.BLISTER,10 MG /CAP,كبسول,شفا,FRANIL-10 CAP.
FOR /20/CAP.BLISTER,25 MG /CAP,كبسول,شفا,FRANIL-25 CAP.
"FOR /20/G.CREAM IN
ALU.TUBE",2 %+1 %,كريم,شفا,FUSID-H CREAM
"FOR /20/G.GEL IN
ALU.TUBE",2 %+1 %,جل,شفا,FUSID-H GEL
FOR /20/TAB.BLISTER,500 MG/TAB.,أقراص,شفا,GLUCO-500 TAB.
FOR /20/CTD TAB.BLISTER,850 MG/CTD TAB.,أقراص ملبسة متأخرة التحرر,شفا,GLUCO-850 RETARD CTD TAB.
"FOR /40/G.CREAM IN
ALU.TUBE",0.05,كريم,شفا,IBUPROF CREAM
"FOR /40/G.GEL IN
ALU.TUBE",0.05,جل,شفا,IBUPROF GEL
"FOR /25/ML.DROPS IN
GLASS BOTTLE",40 MG/ML.,نقط فموية,شفا,IBUPROF ORAL DROPS
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",100 MG/5 ML.,معلق فموي,شفا,IBUPROF SUSP.
"FOR /125/ML.SUSP.IN
GLASS BOTTLE",100 MG/5 ML.,معلق فموي,شفا,IBUPROF SUSP.
/20/CHEW.TAB.BLISTER,100 MG/CHEW.TAB.,أقراص للمضغ,شفا,IBUPROF-100 CHEW.TAB.
FOR /20/CTD TAB.BLISTER,200 MG/CTD TAB.,"بالفلم
أقراص ملبسة",شفا,IBUPROF-200 CTD TAB.
FOR /100/AMP.OF 3ML.,400 MG/AMP.,محلول للحقن,شفا,IBUPROF-400 AMP.
FOR /5/AMP.OF 3ML.,400 MG/AMP.,محلول للحقن,شفا,IBUPROF-400 AMP.
FOR /20/CTD TAB.BLISTER,400 MG/CTD TAB.,"بالفلم
أقراص ملبسة",شفا,IBUPROF-400 CTD TAB.
/20/CHEW.TAB.BLISTER,50 MG/CHEW.TAB.,أقراص للمضغ,شفا,IBUPROF-50 CHEW.TAB.
FOR /20/CTD TAB.BLISTER,600 MG/CTD TAB.,"بالفلم
أقراص ملبسة",شفا,IBUPROF-600 CTD TAB.
FOR /20/CTD TAB.BLISTER,800 MG/CTD TAB.,"بالفلم
أقراص ملبسة",شفا,IBUPROF-800 CTD TAB.
FOR /5/AMP.OF 2 ML.,100 MG/AMP.,محلول للحقن /حبابات,شفا,KETOPROFEN AMP.
FOR /100/AMP.OF 2ML.,100 MG/AMP.,محلول للحقن /حبابات,شفا,KETOPROFEN AMP.
"FOR /125/ML.SY.IN GLASS
BOTTLE",1 MG/5ML.,شراب,شفا,KETOTIFEN SYRUP
FOR /20/CAP.BLISTER,1 MG/CAP.,محافظ,شفا,KETOTIFEN-1 CAP.
FOR /1/AMP.2 ML.,40 MG/AMP.,معلق للحقن,شفا,KINCORTE-40 AMP.
FOR /20/CAP.BLISTER,15 MG/CAP.,محافظ,شفا,LANSOPRAZOLE-15 CAP.
FOR /20/CAP.BLISTER,30 MG/CAP.,محافظ,شفا,LANSOPRAZOLE-30 CAP.
,+20MG +100MG,أقراص فوارة,شفا,MINAVIT EFF TAB.
"FOR /20/EFF TAB.IN
PLASTIC CONTAINER","10MG +6MG +10MG
+5MCG +50MG
+20MG +100MG
+5MG +25MG +40MG
/ TAB",أقراص فوارة,شفا,MINAVIT EFF TAB.
FOR /5/AMP.,0.5 MG/AMP.,محلول للحقن,شفا,NESTAGMIN-0.5 AMP.
FOR /100/AMP.OF 1ML.,0.5 MG/AMP.,محلول للحقن,شفا,NESTAGMIN-0.5 AMP.
FOR /20/CTD TAB.BLISTER,5 MG/CTD TAB.,أقراص ملبسة,شفا,NEWLORA-5 CTD TAB.
"FOR /30/G.GEL IN
ALU.TUBE",0.0001,جل,شفا,NO-ACNE 0.01 % GEL
"FOR /30/G.CREAM IN
ALU.TUBE",0.00025,كريم,شفا,NO-ACNE 0.025 % CREAM
"FOR /30/G.GEL IN
ALU.TUBE",0.00025,جل,شفا,NO-ACNE 0.025 % GEL
"FOR /25/ML.SOLU.IN
GLASS BOTTLE",0.00025,محلول,شفا,NO-ACNE 0.025% LOTION
"FOR /30/G.CREAM IN
ALU.TUBE",0.0005,كريم,شفا,NO-ACNE 0.05 % CREAM
FOR /1/VIAL,"1000 MG+200
MG/VIAL",بودرة للحقن /فيال,شفا,OGMANT 1200 VIAL
FOR /100/VIALS,"1000 MG+200
MG/VIAL",بودرة للحقن /فيال,شفا,OGMANT 1200 VIAL
FOR /1/VIAL,500 MG+100 MG/VIAL,بودرة للحقن /فيال,شفا,OGMANT 600 VIAL
FOR /100/VIALS,500 MG+100 MG/VIAL,بودرة للحقن /فيال,شفا,OGMANT 600 VIAL
"FOR /10/CTD TAB.BLISTER
ALU.ALU.","875MG+125MG/CTD
TAB.",أقراص ملبسة,شفا,OGMANT-1000 CTD TAB.
"FOR /60/ML.SUSP.IN
GLASS BOTTLE",125MG+31.25MG/5ML.,معلق جاف,شفا,OGMANT-156 DRY SYRUP
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",125MG+31.25MG/5ML.,معلق جاف,شفا,OGMANT-156 DRY SYRUP
"FOR /60/ML.SUSP.IN
GLASS BOTTLE",250MG+62.5MG/5ML.,معلق جاف,شفا,OGMANT-312 DRY SYRUP
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",250MG+62.5MG/5ML.,معلق جاف,شفا,OGMANT-312 DRY SYRUP
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",400MG+57MG/5ML.,معلق جاف,شفا,OGMANT-457 DRY SYRUP
"FOR /60/ML.SUSP.IN
GLASS BOTTLE",400MG+57MG/5ML.,معلق جاف,شفا,OGMANT-457 DRY SYRUP
"FOR /10/CTD
TAB.ALU.ALU.","500MG+125MG/CTD
TAB.",أقراص ملبسة,شفا,OGMANT-625 CTD TAB.
FOR /10/CTD TAB.BLISTER,100 MG/CTD TAB.,أقراص ملبسة,شفا,ORALOXIM-100 CTD TAB.
"FOR /60/ML.SUSP.IN
GLASS BOTTLE",100 MG/5 ML.,معلق فموي,شفا,ORALOXIM-100 DRY SYRUP
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",100 MG/5 ML.,معلق جاف,شفا,ORALOXIM-100 DRY SYRUP
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",50 MG/5 ML.,معلق جاف,شفا,ORALOXIM-50 DRY SYRUP
"FOR /60/ML.SUSP.IN
GLASS BOTTLE",50 MG/5 ML.,معلق جاف,شفا,ORALOXIM-50 DRY SYRUP
FOR /20/CAP.BLISTER,10 MG/CAP.,محافظ,شفا,OXSORAL CAP.
"FOR /15/ML.SOLU.IN
PLASTIC
BOTTLE",0.01,محلول,شفا,OXSORAL SOLU.
"FOR /25/ML.SOLU.IN
PLASTIC
BOTTLE",0.01,محلول,شفا,OXSORAL SOLU.
/6/CHEW.TAB.BLISTER,125 MG/CHEW.TAB.,أقراص للمضغ,شفا,OXY-CARIS CHEW.TAB.
FOR /100/AMP.1 ML,0.2 MG/AMP.,محلول للحقن,شفا,OXYRGIN AMP.
FOR /5/AMP.1ML,0.2 MG/AMP.,محلول للحقن,شفا,OXYRGIN AMP.
FOR /5/AMP.OF 2ML.,500 MG/AMP.,محلول للحقن,شفا,PANTHEN AMP.
"FOR /10/EFF.TAB.IN
PLASTIC CONTAINER","135 MG+8
MG/EFF.TAB.",أقراص فوارة,شفا,PARACOD EFF.TAB.
"FOR /20/EFF.TAB.IN
PLASTIC CONTAINER","135 MG+8
MG/EFF.TAB.",أقراص فوارة,شفا,PARACOD EFF.TAB.
"FOR /10/EFF.TAB.IN
PLASTIC CONTAINER","135 MG+8
MG/EFF.TAB.",أقراص ملبسة,شفا,PARACOD EFF.TAB.
"FOR /20/EFF.TAB.IN
PLASTIC CONTAINER","135 MG+8
MG/EFF.TAB.",أقراص ملبسة,شفا,PARACOD EFF.TAB.
FOR /20/TAB.BLISTER,500 MG+10 MG/TAB.,أقراص,شفا,PARACOD TAB.
FOR /5/AMP.1ML.,20 MG/AMP.,محلول للحقن /حبابات,شفا,PHELDIN SHIFA AMP.
"FOR /40/G.CREAM IN
ALU.TUBE",0.005,كريم,شفا,PHELDIN SHIFA CREAM
"FOR /40/G.GEL IN
ALU.TUBE",0.005,جل,شفا,PHELDIN SHIFA GEL
FOR /20/CAP.BLISTER,10 MG/CAP.,محافظ,شفا,PHELDIN SHIFA-10 CAP.
FOR /20/CAP.BLISTER,20 MG/CAP.,محافظ,شفا,PHELDIN SHIFA-20 CAP.
FOR /10/SUPP.STRIP,20 MG/SUPP.,تحاميل,شفا,PHELDIN SHIFA-20 SUPP.
"FOR /20/G.RECTAL
OINT.IN ALU.TUBE",1 %+12.5 %,مرهم شرجي,شفا,PRAMONAL RECTAL OINT.
"FOR /100/ML.SOLU.IN
PLASTIC BOTTLE",0.01,محلول,شفا,PRAMOXINE-1 % LOTION
/20/CHEW.TAB.BLISTER,MG/CHEW.TAB,أقراص للمضغ,شفا,PRIMEXANE CHEW.TAB.
FOR /6/SUPP.STRIP,"10MG+1MG+100MG/S
UPP.",تحاميل,شفا,PROCTOCORT SUPP.
"FOR /60/ML.SUSP.IN
GLASS BOTTLE",125 MG/5 ML.,معلق جاف,شفا,PROZIL-125 DRY SYRUP
"FOR /60/ML.SUSP.IN
GLASS BOTTLE",250 MG/5 ML.,معلق جاف,شفا,PROZIL-250 DRY SYRUP
FOR /20/CTD TAB.BLISTER,"250 MG+15 MG/CTD
TAB",أقراص ملبسة,شفا,SHIFA DOPA PLUS-1 CTD TAB.
FOR /20/CTD TAB.BLISTER,"250 MG+25 MG/CTD
TAB",أقراص ملبسة,شفا,SHIFA DOPA PLUS-2 CTD TAB.
FOR /20/CAP.BLISTER,250 MG+300 MG/CAP.,محافظ,شفا,SHIFAFLEX CAP.
FOR /100/AMP.OF 2ML.,150 MG/AMP.,محلول للحقن,شفا,SHIFAMOL-150 AMP.
FOR /5/AMP.OF 2ML.,150 MG/AMP.,محلول للحقن,شفا,SHIFAMOL-150 AMP.
FOR /5/AMP.OF 5 ML.,375 MG/AMP.,محلول للحقن,شفا,SHIFAMOL-375 AMP.
FOR /100/AMP.OF 5 ML.,375 MG/AMP.,محلول للحقن,شفا,SHIFAMOL-375 AMP.
FOR /20/TAB.BLISTER,200 MG/TAB.,أقراص,شفا,SHIFAPHYLLIN-200 TAB.
FOR /6/SUPP.STRIP,400 MG/SUPP.,تحاميل,شفا,SHIFAPHYLLIN-400 SUPP.
FOR /20/TAB.BLISTER,400 MG/TAB.,أقراص,شفا,SHIFAPHYLLIN-400 TAB.
,80 MG/CHEW TAB.,أقراص للمضغ,شفا,SIMICON CHEW TAB.
FOR /5/AMP.2 ML,20 MG/AMP.,محلول للحقن,شفا,TOBRA-20 AMP.
FOR /100/AMP.2 ML,20 MG/AMP.,محلول للحقن,شفا,TOBRA-20 AMP.
FOR /5/AMP.2 ML,40 MG/AMP.,محلول للحقن,شفا,TOBRA-40 AMP.
FOR /100/AMP.2 ML,40 MG/AMP.,محلول للحقن,شفا,TOBRA-40 AMP.
FOR /5/AMP.2 ML,80 MG/AMP.,محلول للحقن,شفا,TOBRA-80 AMP.
FOR /100/AMP.2 ML,80 MG/AMP.,محلول للحقن,شفا,TOBRA-80 AMP.
FOR /30/TAB.BLISTER,8 MG/TAB.,أقراص,شفا,VASOSERC TAB.
FOR /20/CAP.BLISTER,300 MG/CAP.,محافظ,شفا,VENO-300 CAP.
/20/CHEW.TAB.BLISTER,MG/CHEW.TAB.,أقراص للمضغ,شفا,VITA-C CHEW.TAB.
"FOR /10/EFF.TAB.IN
PLASTIC CONTAINER",1 G/EFF.TAB.,أقراص فوارة,شفا,VITA-C EFF.TAB.
"FOR /20/EFF.TAB.IN
PLASTIC CONTAINER",1 G/EFF.TAB.,أقراص فوارة,شفا,VITA-C EFF.TAB.
"FOR /10/EFF.TAB.IN
PLASTIC CONTAINER","1G+300iu+15MG
+625MG",أقراص فوارة,شفا,VITACAL-C EFF.TAB.
"FOR /20/EFF.TAB.IN
PLASTIC CONTAINER","1G+300iu+15MG
+625MG",أقراص فوارة,شفا,VITACAL-C EFF.TAB.
FOR /10/CTD TAB.BLISTER,125 MG/CTD TAB.,أقراص ملبسة,شفا,ZINAROS-125 CTD TAB.
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",125 MG/5 ML.,معلق جاف,شفا,ZINAROS-125 DRY SYRUP
