7625,FolmedPlus _ 50,,50,16,53,folic acid 1mg+iron 150mg+vitB12 0.025mg / cap,المحاليل الوريدية والأملاح المعدنية,"معالجة فقر الدم العرطل الناجم عن نقص حمض الفوليك (غذائي المنشأ، أثناء الحمل والإرضاع ، فقد المحببات) [5-15 ملغ /يوم]","الذين لديهم استعداد لتشكل أورام تعتمد على الفولات، الكحول، لا يعطى وحده لعلاج فقر الدم الوبيل الناتج عن عوز فيتامين B12","مانعات الحمل الفموية، مضادات التدرن، مضادات الاختلاج، مضادات حمض الفوليك",اضطرابات هضمية
7626,Cifadrox 250 _ 10,250,10,16,53,cefadroxil 250mg,,,,,
7627,Gabamed 400 _ 50,400,50,16,53,gabapentin 400mg,,,,,
7628,Gabamed 400 _ 20,400,20,16,53,gabapentin 400mg,,,,,
7629,Gabamed 300 _ 50,300,50,16,53,gabapentin 300mg,,,,,
7630,Gabamed 300 _ 20,300,20,16,53,gabapentin 300mg,,,,,
7631,Forticam 10 _ 20,10,20,16,53,piroxicam 10mg,أدوية الجهاز الحركي,"معالجة الاضطرابات العظمية المفصلية العضلية (التهاب العظام والمفاصل، التهاب الفقار اللاصق، الرضوض، الوثي والخلع، آلام أسفل الظهر، التهاب الأوتار، النقرس الحاد، التهاب المفاصل التنكسي، الرثية المفصلية)، التهاب العضلات، اعتلال المفصل [20-40 ملغ/يوم]","مرضى القلب، الربو القصبي","الأسبرين، المدرات البولية","فقر دم، احتباس السوائل، اضطرابات هضمية، إطالة زمن النزف، طفح"
7632,XeniStat 120 _ 20,120,20,16,53,orlistat 120mg,,,,,
7633,Gabamed 100 _ 20,100,20,16,53,gabapentin 100mg,,,,,
7634,Cloxam 500 _ 500,500,500,16,56,amoxicillin 250mg+cloxacillin 250mg / cap,مضادات العوامل الإنتانية,"إنتانات (الطرق التنفسية العلوية والسفلية، البولية التناسلية، العظمية، الهضمية، الجلد والأنسجة الرخوة، الحوض، مابعد العمليات الجراحية)، إنتانات الأذن والأنف والحنجرة، تجرثم الدم، إنتان السحايا، التهاب شغاف القلب الجرثومي [للكبار 500 ملغ - 1غ كل 4-6 ساعات،","القصور الكلوي، ابيضاض الدم اللمفاوي، الحمل، الإرضاع، الصرع، نقص المناعة المكتسبة، يؤثر على بعض الاختبارات الحيوية(تفاعل كومبس، SGOT-SGPT، الإستريول)","البروبنسيد، الألوبورينول، مانعات الحمل الفموية، مضادات التخثر الفموية، الميتوتريكسات، السيفالوسبورينات","إسهال، سوء الهضم، طفح، شرى"
7635,Suldin 50 _ 20,50,20,16,56,sulpiride 50mg,أدوية الجهاز العصبي المركزي,"الاضطرابات الهضمية من منشأ نفسي(قرحة)، الفصام، الذهان، العصاب [للكبار 200-800 ملغ/يوم]، الجرعة القصوى [2.4 غ /يوم]، [الأطفال 3-5 ملغ/كغ /يوم]","عدم قيادة الآليات، الكحول، هبوط ضغط الدم، الصرع، القصور الكلوي، القصور الكبدي، الداء السكري، الأورام، إجراء فحوص دموية، الأطفال، الزرق، ضخامة الموثة","المهدئات، المنومات، الليفودوبا، الميتوكلوبراميد، مضادات الاكتئاب","اضطراب النوم، تهيج الجلد، انقطاع الطمث، ثر الحليب، أعراض خارج هرمية"
7636,Statistat 40 _ 20,40,20,16,56,fluvastatin 40mg,,,,,
7637,Statistat 20 _ 30,20,30,16,56,fluvastatin 20mg,,,,,
7638,Fluxam 500 _ 20,500,20,16,56,amoxicillin 250mg+flucloxacillin 250mg / cap,,,,,
7639,Fluxam 500 _ 12,500,12,16,56,amoxicillin 250mg+flucloxacillin 250mg / cap,,,,,
7640,Fluvacol 40 _ 30,40,30,16,56,fluvastatin 40mg,,,,,
7641,Fluvacol 40 _ 20,40,20,16,56,fluvastatin 40mg,,,,,
7642,Fluvacol 20 _ 30,20,30,16,56,fluvastatin 20mg,,,,,
7643,Fluvacol 20 _ 20,20,20,16,56,fluvastatin 20mg,,,,,
7644,Nisan 250 _ 50,250,50,16,56,mefenamic acid 250mg,,,,,
7645,Statistat 80 _ 20,80,20,16,56,fluvastatin 80mg,,,,,
7646,Paracen _ 20,,20,16,56,paracetamol 650mg+pentazocine 25mg / cap,,,,,
7647,Zinocol 120 _ 50,120,50,16,56,orlistat 120mg,,,,,
7648,Zinocol 120 _ 20,120,20,16,56,orlistat 120mg,,,,,
7649,Troxiven 300 _ 20,300,20,16,56,troxerutin 300mg,الأدوية القلبية والوعائية,"معالجة الدوالي واختلاطاتها (التهاب الجلد، التقرحات)، معالجة أعراض القصور الوريدي المزمن (وذمة الكاحلين، آلام الاستلقاء، آلام الأطراف السفلية)، معالجة البواسير واختلاطاتها، التهاب الوريد الخثري السطحي، بعد الاستئصال الجراحي لدوالي الساقين، الوقاية من تأثير",,,"اضطرابات هضمية، صداع، احمرار وجه"
7650,Solino 750 _ 20,750,20,16,56,balsalazide di-sodium 750mg,,,,,
7651,Solazin 750 _ 20,750,20,16,56,balsalazide di-sodium 750mg,,,,,
7652,Monoxam 500 _ 100,500,100,16,56,amoxicillin 500mg,,,,,
7653,Penicilamin 125 _ 50,125,50,16,56,penicilamine 125mg,,,,,
7654,Nostan 500 _ 20,500,20,16,56,mefenamic acid 500mg,,,,,
7655,Nostan 250 _ 20,250,20,16,56,mefenamic acid 250mg,,,,,
7656,Nisan 250 _ 20,250,20,16,56,mefenamic acid 250mg,,,,,
7657,Monoxam 500 _ 20,500,20,16,56,amoxicillin 500mg,,,,,
7658,Meprazole 40 _ 20,40,20,16,56,esomeprazole 40mg,,,,,
7660,Itrole 100 _ 10,100,10,16,56,itraconazole 100mg,,,,,
7661,Itranexe 100 _ 10,100,10,16,56,itraconazole 100mg,,,,,
7662,Itranexe 100 _ 20,100,20,16,56,itraconazole 100mg,,,,,
7663,Hayaphon _ 20,,20,16,56,chlorzoxazone 250mg+paracetamol 300mg / cap,أدوية الجهاز الحركي,"إزالة وتخفيف التشنجات العضلية (آلام العضلات المحيطية ،العضلات الظهرية ،عرق النسا، عسر الطمث) [2 كبسولة 3 مرات/يوم بعد الطعام]","القصور الكلوي، القصور الكبدي، عدم قيادة الآليات، الكحول","مضادات الرثية، مثبطات الجملة العصبية المركزية، مضادات الصرع","اضطرابات هضمية، دوار، نعاس"
7664,Harimax _ 20,,20,16,56,casanthranol 30mg+docusate 100mg / cap,,,,,
7665,Amoxam 500 _ 20,500,20,16,56,amoxicillin 250mg+flucloxacillin 250mg / cap,مضادات العوامل الإنتانية,"إنتانات (الطرق التنفسية العلوية والسفلية، الأذن والأنف والحنجرة، الجلد والأنسجة الرخوة، الدم، البريتوان، الجهاز الهضمي، الجهاز البولي والتناسلي، السحايا، العظم والنقي، التامور وشغاف القلب)، السيلان البني،الصدمة السمية، الوقاية من الإنتان بعد العمل الجراحي","الحمل، الإرضاع، القصور الكلوي، الرضع المصابين باليرقان، البورفيريا","البروبنسيد، الألوبورينول، الكلورامفينيكول، مانعات الحمل الفموية","إسهال، عسر الهضم، طفح، أعراض تحسسية، اضطرابات دموية، اضطرابات كبدية"
7666,Penicilamin 250 _ 50,250,50,16,56,penicilamine 250mg,,,,,
7667,Meprazole 20 _ 20,20,20,16,56,esomeprazole 20mg,,,,,
7668,Almaprazol 40 _ 14,40,14,16,57,esomeprazole 40mg,,,,,
7669,Almastatin 40 _ 20,40,20,16,57,fluvastatin 40mg,,,,,
7670,Orgafer 150 _ 20,150,20,16,57,Fe polysuccharin 520mg 150mg Fe / cap,,,,,
7671,Almaprazol 20 _ 14,20,14,16,57,esomeprazole 20mg,,,,,
7672,Almastatin 20 _ 20,20,20,16,57,fluvastatin 20mg,,,,,
7673,Zetrac 100 _ 4,100,4,16,59,itraconazole 100mg,,,,,
7674,Zetrac 100 _ 10,100,10,16,59,itraconazole 100mg,,,,,
7675,Senleep 50 _ 20,50,20,16,59,diphenhydramine 50mg,,,,,
7676,Senleep 25 _ 20,25,20,16,59,diphenhydramine 25mg,,,,,
7677,Cobala _ 30,,30,16,59,balsalazide di-sodium 750mg,,,,,
7678,Herbolax _ 20,,20,16,60,دودية 70مغ+سنا50مغ+سوس40مغ+زنجبيل 45مغ+عنب ديب 40مغ+هندبة ( شعيرة50+ برية50) مغ / حبة,,,,,
7679,Kilose _ 60,,60,16,60,,,,,,
7680,Araphlex 500 _ 20,500,20,16,63,cephalexine 500mg,,,,,
7681,Araphlex 500 _ 250,500,250,16,63,cephalexine 500mg,,,,,
7682,Aramoxyl 500 _ 20,500,20,16,63,amoxicillin 500mg,,,,,
7683,Arazithro 250 _ 6,250,6,16,63,azithromycin 250mg,,,,,
7684,Araphlex 500 _ 10,500,10,16,63,cephalexine 500mg,,,,,
7685,Sorbinitra D 80 _ 20,80,20,,7,isosorbide dinitrate 80mg,الأدوية القلبية والوعائية,"هجمات الذبحة الصدرية [2.5-10 ملغ ]، المعالجة والوقاية من الذبحة الصدرية، علاج داعم بعد احتشاء العضلة القلبية، علاج مساعد في حالات قصور البطين الأيسر تحت الحادة [40 ملغ 2ـ3 مرات/يوم أو 80 ملغ مرة/يوم]، الجرعة القصوى [240 ملغ/يوم]","صداع، غثيان، قياء، دوار، هبوط ضغط الدم، احمرار وجه، ضعف عام","هبوط الحرارة، هبوط ضغط الدم، سوء التغذية، نقص نشاط الدرق، القصور الكبدي، القصور الكلوي، الإرضاع، يعطى للحامل تحت الاشراف الطبي المباشر، الكحول، مراقبة ضغط الدم والصيغة الدموية، مراعاة الإيقاف التدريجي","موسعات الأوعية (النتريت، النترات، الهيستامين)، خافضات ضغط الدم (حاصرات الكالسيوم، حاصرات مستقبلات بيتا، المدرات)، الأتروبين، الأستيل كولين، الأدرينالين، النورأدرينالين، الديزوبراميد، الفينوثيازينات، الإميبرامين"
7686,Triptozor 25 _ 20,25,20,,7,amitriptyline 25mg,أدوية الجهاز العصبي المركزي,"الاكتئاب(الداخلي، المترافق مع القلق والهياج) [75-150 ملغ/يوم]، السلس البولي عند الأطفال [6-10 سنوات 10-20 ملغ، فوق 11 سنة 25-50 ملغ] قبل النوم، التناذرات الألمية المختلفة(اعتلال الأعصاب السكري، الألم العصبي بعد داء المنطقة) [25-75 ملغ/يوم]","جفاف الفم، إمساك، احتباس البول، نعاس، تشوش الرؤية","عدم قيادة الآليات، قصور القلب، القصور الكبدي، القصور الكلوي، فرط نشاط الدرق، الصرع، ضخامة الموثة، الزرق، مراعاة الإيقاف قبل الجراحة","مثبطات الجملة العصبية المركزية، مضادات الصرع، الباربيتورات، السيميتيدين، الغوانيتيدين، الكلونيدين"
7687,AmbroxolSR 75 _ 10,75,10,,7,ambroxol 75mg,,,,,
7688,IsobalSR 20 _ 50,20,50,,52,isosorbide dinitrate 20mg,الأدوية القلبية والوعائية,"هجمات الذبحة الصدرية [2.5-10 ملغ ] تحت اللسان، المعالجة والوقاية من الذبحة الصدرية، علاج داعم بعد احتشاء العضلة القلبية، علاج مساعد في حالات قصور البطين الأيسر تحت الحادة [20-40 ملغ 2-3 مرات/يوم]، دواء مشارك في معالجة قصور القلب الاحتقاني [5-15 ملغ] تحت ا","هبوط الحرارة، هبوط ضغط الدم، سوء التغذية، نقص نشاط الدرق، القصور الكبدي، القصور الكلوي، الإرضاع، يعطى للحامل تحت الاشراف الطبي المباشر، الكحول، مراقبة ضغط الدم والصيغة الدموية، مراعاة الإيقاف التدريجي","موسعات الأوعية (النتريت، النترات، الهيستامين)، خافضات ضغط الدم (حاصرات الكالسيوم، حاصرات مستقبلات بيتا، المدرات)، الأتروبين، الأستيل كولين، الأدرينالين، النورأدرينالين، الديزوبراميد، الفينوثيازينات، الإميبرامين","صداع، غثيان، قياء، دوار، هبوط ضغط الدم، احمرار وجه، ضعف عام"
7689,IsobalSR 20 _ 20,20,20,,52,isosorbide dinitrate 20mg,الأدوية القلبية والوعائية,"هجمات الذبحة الصدرية [2.5-10 ملغ ] تحت اللسان، المعالجة والوقاية من الذبحة الصدرية، علاج داعم بعد احتشاء العضلة القلبية، علاج مساعد في حالات قصور البطين الأيسر تحت الحادة [20-40 ملغ 2-3 مرات/يوم]، دواء مشارك في معالجة قصور القلب الاحتقاني [5-15 ملغ] تحت ا","هبوط الحرارة، هبوط ضغط الدم، سوء التغذية، نقص نشاط الدرق، القصور الكبدي، القصور الكلوي، الإرضاع، يعطى للحامل تحت الاشراف الطبي المباشر، الكحول، مراقبة ضغط الدم والصيغة الدموية، مراعاة الإيقاف التدريجي","موسعات الأوعية (النتريت، النترات، الهيستامين)، خافضات ضغط الدم (حاصرات الكالسيوم، حاصرات مستقبلات بيتا، المدرات)، الأتروبين، الأستيل كولين، الأدرينالين، النورأدرينالين، الديزوبراميد، الفينوثيازينات، الإميبرامين","صداع، غثيان، قياء، دوار، هبوط ضغط الدم، احمرار وجه، ضعف عام"
7690,IsobalSR 40 _ 50,40,50,,52,isosorbide dinitrate 40mg,الأدوية القلبية والوعائية,"هجمات الذبحة الصدرية [2.5-10 ملغ ] تحت اللسان، المعالجة والوقاية من الذبحة الصدرية، علاج داعم بعد احتشاء العضلة القلبية، علاج مساعد في حالات قصور البطين الأيسر تحت الحادة [20-40 ملغ 2-3 مرات/يوم]، دواء مشارك في معالجة قصور القلب الاحتقاني [5-15 ملغ] تحت ا","هبوط الحرارة، هبوط ضغط الدم، سوء التغذية، نقص نشاط الدرق، القصور الكبدي، القصور الكلوي، الإرضاع، يعطى للحامل تحت الاشراف الطبي المباشر، الكحول، مراقبة ضغط الدم والصيغة الدموية، مراعاة الإيقاف التدريجي","موسعات الأوعية (النتريت، النترات، الهيستامين)، خافضات ضغط الدم (حاصرات الكالسيوم، حاصرات مستقبلات بيتا، المدرات)، الأتروبين، الأستيل كولين، الأدرينالين، النورأدرينالين، الديزوبراميد، الفينوثيازينات، الإميبرامين","صداع، غثيان، قياء، دوار، هبوط ضغط الدم، احمرار وجه، ضعف عام"
7691,Fefol Z SPANSULE _ 20,,20,,7,folic acid 0.5mg+Fe 150mg+Zn 61.8mg / cap,المحاليل الوريدية والأملاح المعدنية,المعالجة والوقاية من نقص الحديد والزنك وحمض الفوليك خلال الحمل [كبسولة واحدة/يوم],"غثيان، قياء، تلون البراز بلون داكن","زيادة نسبة الحديد(التصبغ الدموي، الثلاسيميا، عدم تنسج كريات الدم الحمراء)، يتدخل الحديد في فحوص تحري الدم في البراز","التتراسيكلين، الأمبيسلين، الكلورامفينيكول، الليفودويا"
7692,Omezor S R _ 14,20,14,,7,omeprazole 20mg,الأدوية الهضمية,"المعالجة قصيرة الأمد للقرحة الهضمية، القلس المريئي المعدي، عسر الهضم [20-40 ملغ/يوم] جرعة واحدة، تناذر زولينجر اليسون [60 ـ 120 ملغ/يوم]","غثيان، قياء، نفخة، صداع، طفح جلدي، إمساك، إسهال","القصور الكلوي، القصور الكبدي، التأكد من سلامة القرحة، تجنب الاستعمال المديد، الأطفال، المسنين","الديازيبام، مميعات الدم، الثيوفيللين، الفينيتوئين"
7693,Broncozor SR 300 _ 20,300,20,,7,theophylline 300mg,أدوية جهاز التنفس,"توسيع القصبات في حالات (الربو، التهاب القصبات المزمن، انتفاخ الرئة) [للكبار 13 ملغ/كغ /يوم، للأطفال 2ـ9 سنوات 24 ملغ /كغ/ يوم، 9ـ12 سنة 20 ملغ /كغ/ يوم، 12ـ16 سنة 18 ملغ /كغ/ يوم]","اضطرابات هضمية، عصبية، قلبية وعائية، تنفسية","الحمل، القصور القلبي، القصور الكبدي، الصرع، فرط نشاط الدرق، القصور الكلوي، الإنتان، فرط ضغط الدم، القرحة الهضمية، المشاركة مع الكزانتينات الأخرى","الفينوباربيتال، الليثيوم، الإريثرومايسين، السميتدين، الألوبورينول، الريزيربين، الفيروسيميد، الهكساميثونيوم، الثيابندازول، كلورديازيبوكسيد، الفينيتوئين، مانعات الحمل الفموية، الماكروليدات"
7694,Diltiazor SR _ 20,90,20,,7,diltiazem 90mg,الأدوية القلبية والوعائية,"معالجة فرط ضغط الدم، الوقاية ومعالجة الذبحة الصدرية [90 ملغ مرتين/يوم]، الجرعة القصوى [360 ملغ /يوم]","اضطرابات هضمية، صداع، حكة، وذمة بالأطراف السفلية، هبوط ضغط الدم، حصار أذيني بطيني","القصور الكبدي، القصور الكلوي، عدم زيادة الجرعة إذا كان النبض 50/دقيقة","مشتقات النتروغليسرين، النترات، الغليكوزيدات القلبية (الديجوكسين)، حاصرات مستقبلات بيتا، حاصرات مستقبلات ألفا، مضادات اضطراب نظم القلب، الثيوفيللين، الأميودارون، الدانترولين، السيكلوسبورين، مضادات مستقبلات الهستامين H2 (السيميتيدين)، الكاربامازبين"
7695,LipozorSR 250 _ 20,250,20,,7,fenofibrate 250mg,الأدوية القلبية والوعائية,"معالجة فرط الكوليسترولمية والشحوم الثلاثية، الوقاية من حدوث مضاعفات تصلب الشرايين [للكبار 100-400 ملغ/يوم]، [الأطفال 5 ملغ/كغ /يوم]","اضطرابات هضمية، أعراض تحسسية، ارتفاع مستوى الترانس أميناز","المتلازمة الكلائية، يوقف العلاج إذا زادت نسبة SGPTعلى100 وحدة",مضادات التخثر
7696,Sorbinitra D 40 _ 20,40,20,,7,isosorbide dinitrate 40mg,الأدوية القلبية والوعائية,"هجمات الذبحة الصدرية [2.5-10 ملغ ]، المعالجة والوقاية من الذبحة الصدرية، علاج داعم بعد احتشاء العضلة القلبية، علاج مساعد في حالات قصور البطين الأيسر تحت الحادة [40 ملغ 2ـ3 مرات/يوم أو 80 ملغ مرة/يوم]، الجرعة القصوى [240 ملغ/يوم]","صداع، غثيان، قياء، دوار، هبوط ضغط الدم، احمرار وجه، ضعف عام","هبوط الحرارة، هبوط ضغط الدم، سوء التغذية، نقص نشاط الدرق، القصور الكبدي، القصور الكلوي، الإرضاع، يعطى للحامل تحت الاشراف الطبي المباشر، الكحول، مراقبة ضغط الدم والصيغة الدموية، مراعاة الإيقاف التدريجي","موسعات الأوعية (النتريت، النترات، الهيستامين)، خافضات ضغط الدم (حاصرات الكالسيوم، حاصرات مستقبلات بيتا، المدرات)، الأتروبين، الأستيل كولين، الأدرينالين، النورأدرينالين، الديزوبراميد، الفينوثيازينات، الإميبرامين"
7697,Tildia 120 _ 20,120,20,,15,diltiazem 120mg,الأدوية القلبية والوعائية,"معالجة فرط ضغط الدم [30-60 ملغ 3مرات/يوم]، للوقاية ومعالجة الذبحة الصدرية [60-120 ملغ 3 مرات/يوم]، الجرعة القصوى [360 ملغ /يوم]","اضطرابات هضمية، صداع، حكة، وذمة بالأطراف السفلية، هبوط ضغط الدم، حصار أذيني بطيني","القصور الكبدي، القصور الكلوي، عدم زيادة الجرعة إذا كان النبض 50/دقيقة","مشتقات النتروغليسرين، النترات، الغليكوزيدات القلبية (الديجوكسين)، حاصرات مستقبلات بيتا، حاصرات مستقبلات ألفا، مضادات اضطراب النظم ، الثيوفيللين، الأميودارون، الدانترولين، السيكلوسبورين، مضادات مستقبلات الهستامين H2 (السيميتيدين)، الكاربامازبين"
7698,AdizemSR 120 _ 20,120,20,,38,diltiazem 120mg,الأدوية القلبية والوعائية,"معالجة فرط ضغط الدم [120 ملغ مرتين/يوم] ، للوقاية ومعالجة الذبحة الصدرية [180 ملغ مرتين/يوم]، الجرعة القصوى [360 ملغ/يوم]","اضطرابات هضمية، صداع، حكة، وذمة بالأطراف السفلية، هبوط ضغط الدم، حصار أذيني بطيني","القصور الكبدي، القصور الكلوي، عدم زيادة الجرعة إذا كان النبض 50/دقيقة","مشتقات النتروغليسرين، النترات، الغليكوزيدات القلبية (الديجوكسين)، حاصرات مستقبلات بيتا، حاصرات مستقبلات ألفا، مضادات اضطراب النظم، الثيوفيللين، الأميودارون، الدانترولين، السيكلوسبورين، مضادات مستقبلات الهستامين H2 (السيميتيدين)، الكاربامازبين"
7699,AdizemSR 120 _ 10,120,10,,38,diltiazem 120mg,الأدوية القلبية والوعائية,"معالجة فرط ضغط الدم [120 ملغ مرتين/يوم] ، للوقاية ومعالجة الذبحة الصدرية [180 ملغ مرتين/يوم]، الجرعة القصوى [360 ملغ/يوم]","اضطرابات هضمية، صداع، حكة، وذمة بالأطراف السفلية، هبوط ضغط الدم، حصار أذيني بطيني","القصور الكبدي، القصور الكلوي، عدم زيادة الجرعة إذا كان النبض 50/دقيقة","مشتقات النتروغليسرين، النترات، الغليكوزيدات القلبية (الديجوكسين)، حاصرات مستقبلات بيتا، حاصرات مستقبلات ألفا، مضادات اضطراب النظم، الثيوفيللين، الأميودارون، الدانترولين، السيكلوسبورين، مضادات مستقبلات الهستامين H2 (السيميتيدين)، الكاربامازبين"
7700,AdizemSR 90 _ 20,90,20,,38,diltiazem 90mg,الأدوية القلبية والوعائية,"معالجة فرط ضغط الدم [120 ملغ مرتين/يوم] ، للوقاية ومعالجة الذبحة الصدرية [180 ملغ مرتين/يوم]، الجرعة القصوى [360 ملغ/يوم]","اضطرابات هضمية، صداع، حكة، وذمة بالأطراف السفلية، هبوط ضغط الدم، حصار أذيني بطيني","القصور الكبدي، القصور الكلوي، عدم زيادة الجرعة إذا كان النبض 50/دقيقة","مشتقات النتروغليسرين، النترات، الغليكوزيدات القلبية (الديجوكسين)، حاصرات مستقبلات بيتا، حاصرات مستقبلات ألفا، مضادات اضطراب النظم، الثيوفيللين، الأميودارون، الدانترولين، السيكلوسبورين، مضادات مستقبلات الهستامين H2 (السيميتيدين)، الكاربامازبين"
7701,EskonadeNew _ 10,,10,,26,chlorpheniramine 8mg+ps-ephedrine 120mg / cap,,,,,
7702,Duspalina 200 _ 30,200,30,,39,mebeverine 200mg,الأدوية الهضمية,"تشنج القولون الناجم عن آفات عضوية (الأميبا، الزحار، التهاب الأمعاء، الرتج القولوني)، القولون المتهيج، تناذر الأمعاء التهيجي، عسر الطمث، القولنجات الكلوية والمرارية [للكبار والأطفال فوق 10 سنوات 135 ملغ 3 مرات/يوم قبل الطعام بـ20 دقيقة]",إمساك,,
7703,FerfolicZ _ 20,,20,,26,folic acid 0.5mg+ferrous sulfate 150mg+zinc sulfate 62mg / cap,,,,,
7704,Isomak-SR 25 _ 30,25,30,,55,isosorbide mononitrate 25mg,,,,,
7705,Isomak-SR 50 _ 30,50,30,,55,isosorbide mononitrate 50mg,,,,,
7706,ObarphyllinSR 300 _ 20,300,20,,28,theophylline 300mg,,,,,
7707,FexoD _ 20,,20,,23,fexofenadine 60mg+ps-ephedrine 120mg / c-tab,,,,,
7708,Ornadel _ 10,,10,,37,chlorpheniramine 6mg+phenylephrine 20mg / cap,,,,,
7709,IndochronSR 75 _ 20,75,20,,31,indomethacin 75mg,,,,,
7710,DilarazSR 120 _ 20,120,20,,33,diltiazem 120mg,,,,,
7711,IsorazSR 20 _ 20,20,20,,33,isosorbide dinitrate 20mg,,,,,
7712,IsorazSR 40 _ 20,40,20,,33,isosorbide dinitrate 40mg,,,,,
7713,IsorazSR 80 _ 20,80,20,,33,isosorbide dinitrate 80mg,,,,,
7714,VoltarazeSR 100 _ 20,100,20,,33,diclofenac sodium 100mg,أدوية الجهاز الحركي,"مسكن للألم، خافض للحرارة، الوذمات الالتهابية غير الرثوية أو رضية المنشأ، الاضطرابات المفصلية العضلية (التهاب فقار لاصق، التهاب مفاصل تنكسي، نقرس، رضوض، وثي، خلع، التهاب أوتار، آلام قطنية)، الاضطرابات العضلية الهيكلية، التهاب المفاصل الرثوي الحاد والمزمن،","اضطرابات تنفسية، صداع، غثيان، دوار، طفح","عدم قيادة الآليات، الاضطرابات الهضمية المزمنة (التهاب القولون التقرحي، داء كرون)، الشرى، مراقبة الصيغة الدموية والوظيفة الكبدية عند الاستعمال المديد","الأسبرين، مضادات الالتهاب غير الستيروئيدية الأخرى، الستيروئيدات القشرية، المدرات، خافضات سكر الدم، الهيبارين، السلفاميدات، خافضات ضغط الدم، مضادات التخثر الفموية، مضادات الاكتئاب، الليثيوم، ميتوتريكسات، سيكلوسبورينات، الديجوكسين، مثبطات أنزيم الأنجيوتنسين"
7715,FelocardSR 10 _ 30,10,30,,10,feoldipine 10mg,,,,,
7716,FelocardSR 2.5 _ 30,2.5,30,,10,feoldipine 2.5mg,,,,,
7717,FelocardSR 5 _ 30,5,30,,10,feoldipine 5mg,,,,,
7718,Avex 150 _ 20,150,20,,21,venlafaxine 150mg,,,,,
7719,Avex 37.5 _ 20,37.5,20,,21,venlafaxine 37.5mg,,,,,
7720,Avex 75 _ 20,75,20,,21,venlafaxine 75mg,,,,,
7721,Duspacol 200 _ 20,200,20,,21,mebeverine 200mg,,,,,
7722,"MegavitI,F,Z _ 20",,20,,21,vitB1 20mg+B2 10mg+B6 10mg+C 50mg+PP 40mg+folic 0.35mg+Zn 30mg+Fe 100mg+Ca 20mg / cap,,,,,
7723,Slophylline 100 _ 20,100,20,,21,theophylline 100mg,,,,,
7724,Slophylline 200 _ 20,200,20,,21,theophylline 200mg,,,,,
7725,Slophylline 300 _ 20,300,20,,21,theophylline 300mg,,,,,
7726,Sybuprofen 200 _ 20,200,20,,21,ibuprofen 200mg,أدوية الجهاز الحركي,"معالجة التهاب المفاصل الرثوي شاملاً التهاب المفصل الرثوي الشبابي والتهاب الفقار الرثوي والفصال العظمي، الاعتلالات المفصلية غير الرثوية مثل تناذر الكتف والتهاب الجراب( الوتر، غمد الوتر)، آلام أسفل الظهر، الوثي، الإجهاد، عسر الطمث، النقرس [1.2-1.8 غ/يوم على","غثيان، قياء، عسر الهضم، صداع، طفح","الإرضاع، فرط ضغط الدم، الاضطرابات الدموية، قصور الكلية، الكبد، القلب","المدرات، خافضات ضغط الدم، مضادات التخثر، الغليكوزيدات القلبية، المسكنات، سيكلوسبورين، ميتوتريكسات، ميفيريستون، المشتقات الكينولونية"
7727,Sybuprofen 300 _ 20,300,20,,21,ibuprofen 300mg,أدوية الجهاز الحركي,"معالجة التهاب المفاصل الرثوي شاملاً التهاب المفصل الرثوي الشبابي والتهاب الفقار الرثوي والفصال العظمي، الاعتلالات المفصلية غير الرثوية مثل تناذر الكتف والتهاب الجراب( الوتر، غمد الوتر)، آلام أسفل الظهر، الوثي، الإجهاد، عسر الطمث، النقرس [1.2-1.8 غ/يوم على","غثيان، قياء، عسر الهضم، صداع، طفح","الإرضاع، فرط ضغط الدم، الاضطرابات الدموية، قصور الكلية، الكبد، القلب","المدرات، خافضات ضغط الدم، مضادات التخثر، الغليكوزيدات القلبية، المسكنات، سيكلوسبورين، ميتوتريكسات، ميفيريستون، المشتقات الكينولونية"
7728,Sybuprofen 400 _ 20,400,20,,21,ibuprofen 400mg,أدوية الجهاز الحركي,"معالجة التهاب المفاصل الرثوي شاملاً التهاب المفصل الرثوي الشبابي والتهاب الفقار الرثوي والفصال العظمي، الاعتلالات المفصلية غير الرثوية مثل تناذر الكتف والتهاب الجراب( الوتر، غمد الوتر)، آلام أسفل الظهر، الوثي، الإجهاد، عسر الطمث، النقرس [1.2-1.8 غ/يوم على","غثيان، قياء، عسر الهضم، صداع، طفح","الإرضاع، فرط ضغط الدم، الاضطرابات الدموية، قصور الكلية، الكبد، القلب","المدرات، خافضات ضغط الدم، مضادات التخثر، الغليكوزيدات القلبية، المسكنات، سيكلوسبورين، ميتوتريكسات، ميفيريستون، المشتقات الكينولونية"
7729,AltiazemRR 180 _ 20,180,20,,19,diltiazem 180mg,,,,,
